source	target	source_node_type	target_node_type
MCTs36	PL26	MCT	PL
MCTs36	PL27	MCT	PL
MCTs36	PL6	MCT	PL
MCTs36	PL8	MCT	PL
MCTs36	PL9	MCT	PL
MCTs09	CBM13	MCT	CBM
MCTs09	CBM16	MCT	CBM
MCTs09	CBM2	MCT	CBM
MCTs09	CBM20	MCT	CBM
MCTs09	CBM22	MCT	CBM
MCTs09	CBM23	MCT	CBM
MCTs09	CBM30	MCT	CBM
MCTs09	CBM32	MCT	CBM
MCTs09	CBM34	MCT	CBM
MCTs09	CBM35	MCT	CBM
MCTs09	CBM37	MCT	CBM
MCTs09	CBM4	MCT	CBM
MCTs09	CBM40	MCT	CBM
MCTs09	CBM44	MCT	CBM
MCTs09	CBM46	MCT	CBM
MCTs09	CBM48	MCT	CBM
MCTs09	CBM5	MCT	CBM
MCTs09	CBM50	MCT	CBM
MCTs09	CBM51	MCT	CBM
MCTs09	CBM54	MCT	CBM
MCTs09	CBM57	MCT	CBM
MCTs09	CBM6	MCT	CBM
MCTs09	CBM61	MCT	CBM
MCTs09	CBM62	MCT	CBM
MCTs09	CBM66	MCT	CBM
MCTs09	CBM67	MCT	CBM
MCTs09	CBM69	MCT	CBM
MCTs09	CBM72	MCT	CBM
MCTs09	CBM78	MCT	CBM
MCTs09	CBM9	MCT	CBM
MCTs09	AA6	MCT	AA
MCTs09	CE1	MCT	CE
MCTs09	CE10	MCT	CE
MCTs09	CE11	MCT	CE
MCTs09	CE12	MCT	CE
MCTs09	CE14	MCT	CE
MCTs09	CE15	MCT	CE
MCTs09	CE2	MCT	CE
MCTs09	CE3	MCT	CE
MCTs09	CE4	MCT	CE
MCTs09	CE6	MCT	CE
MCTs09	CE7	MCT	CE
MCTs09	CE8	MCT	CE
MCTs09	CE9	MCT	CE
MCTs09	GH1	MCT	GH
MCTs09	GH10	MCT	GH
MCTs09	GH105	MCT	GH
MCTs09	GH106	MCT	GH
MCTs09	GH108	MCT	GH
MCTs09	GH109	MCT	GH
MCTs09	GH110	MCT	GH
MCTs09	GH112	MCT	GH
MCTs09	GH115	MCT	GH
MCTs09	GH117	MCT	GH
MCTs09	GH123	MCT	GH
MCTs09	GH125	MCT	GH
MCTs09	GH127	MCT	GH
MCTs09	GH13	MCT	GH
MCTs09	GH130	MCT	GH
MCTs09	GH133	MCT	GH
MCTs09	GH136	MCT	GH
MCTs09	GH137	MCT	GH
MCTs09	GH138	MCT	GH
MCTs09	GH139	MCT	GH
MCTs09	GH140	MCT	GH
MCTs09	GH141	MCT	GH
MCTs09	GH142	MCT	GH
MCTs09	GH143	MCT	GH
MCTs09	GH144	MCT	GH
MCTs09	GH145	MCT	GH
MCTs09	GH15	MCT	GH
MCTs09	GH16	MCT	GH
MCTs09	GH18	MCT	GH
MCTs09	GH2	MCT	GH
MCTs09	GH20	MCT	GH
MCTs09	GH23	MCT	GH
MCTs09	GH24	MCT	GH
MCTs09	GH25	MCT	GH
MCTs09	GH26	MCT	GH
MCTs09	GH27	MCT	GH
MCTs09	GH28	MCT	GH
MCTs09	GH29	MCT	GH
MCTs09	GH3	MCT	GH
MCTs09	GH30	MCT	GH
MCTs09	GH31	MCT	GH
MCTs09	GH32	MCT	GH
MCTs09	GH33	MCT	GH
MCTs09	GH35	MCT	GH
MCTs09	GH36	MCT	GH
MCTs09	GH37	MCT	GH
MCTs09	GH38	MCT	GH
MCTs09	GH4	MCT	GH
MCTs09	GH42	MCT	GH
MCTs09	GH43	MCT	GH
MCTs09	GH5	MCT	GH
MCTs09	GH51	MCT	GH
MCTs09	GH53	MCT	GH
MCTs09	GH55	MCT	GH
MCTs09	GH57	MCT	GH
MCTs09	GH63	MCT	GH
MCTs09	GH65	MCT	GH
MCTs09	GH66	MCT	GH
MCTs09	GH67	MCT	GH
MCTs09	GH73	MCT	GH
MCTs09	GH74	MCT	GH
MCTs09	GH76	MCT	GH
MCTs09	GH77	MCT	GH
MCTs09	GH78	MCT	GH
MCTs09	GH8	MCT	GH
MCTs09	GH84	MCT	GH
MCTs09	GH88	MCT	GH
MCTs09	GH89	MCT	GH
MCTs09	GH9	MCT	GH
MCTs09	GH92	MCT	GH
MCTs09	GH94	MCT	GH
MCTs09	GH95	MCT	GH
MCTs09	GH97	MCT	GH
MCTs09	GH99	MCT	GH
MCTs09	GT14	MCT	GT
MCTs09	GT19	MCT	GT
MCTs09	GT2	MCT	GT
MCTs09	GT21	MCT	GT
MCTs09	GT23	MCT	GT
MCTs09	GT27	MCT	GT
MCTs09	GT28	MCT	GT
MCTs09	GT3	MCT	GT
MCTs09	GT30	MCT	GT
MCTs09	GT32	MCT	GT
MCTs09	GT35	MCT	GT
MCTs09	GT4	MCT	GT
MCTs09	GT5	MCT	GT
MCTs09	GT51	MCT	GT
MCTs09	GT8	MCT	GT
MCTs09	GT83	MCT	GT
MCTs09	GT9	MCT	GT
MCTs09	GT90	MCT	GT
MCTs09	PL1	MCT	PL
MCTs09	PL10	MCT	PL
MCTs09	PL11	MCT	PL
MCTs09	PL12	MCT	PL
MCTs09	PL13	MCT	PL
MCTs09	PL15	MCT	PL
MCTs09	PL17	MCT	PL
MCTs09	PL21	MCT	PL
MCTs09	PL22	MCT	PL
MCTs09	PL26	MCT	PL
MCTs09	PL27	MCT	PL
MCTs09	PL8	MCT	PL
MCTs08	CBM13	MCT	CBM
MCTs08	CBM16	MCT	CBM
MCTs08	CBM20	MCT	CBM
MCTs08	CBM22	MCT	CBM
MCTs08	CBM30	MCT	CBM
MCTs08	CBM32	MCT	CBM
MCTs08	CBM34	MCT	CBM
MCTs08	CBM35	MCT	CBM
MCTs08	CBM37	MCT	CBM
MCTs08	CBM38	MCT	CBM
MCTs08	CBM48	MCT	CBM
MCTs08	CBM50	MCT	CBM
MCTs08	CBM51	MCT	CBM
MCTs08	CBM57	MCT	CBM
MCTs08	CBM58	MCT	CBM
MCTs08	CBM6	MCT	CBM
MCTs08	CBM61	MCT	CBM
MCTs08	CBM62	MCT	CBM
MCTs08	CBM66	MCT	CBM
MCTs08	CBM67	MCT	CBM
MCTs08	CBM69	MCT	CBM
MCTs08	CBM72	MCT	CBM
MCTs08	CBM9	MCT	CBM
MCTs08	AA6	MCT	AA
MCTs08	CE1	MCT	CE
MCTs08	CE10	MCT	CE
MCTs08	CE11	MCT	CE
MCTs08	CE12	MCT	CE
MCTs08	CE14	MCT	CE
MCTs08	CE15	MCT	CE
MCTs08	CE2	MCT	CE
MCTs08	CE3	MCT	CE
MCTs08	CE4	MCT	CE
MCTs08	CE6	MCT	CE
MCTs08	CE7	MCT	CE
MCTs08	CE8	MCT	CE
MCTs08	CE9	MCT	CE
MCTs08	GH1	MCT	GH
MCTs08	GH10	MCT	GH
MCTs08	GH105	MCT	GH
MCTs08	GH106	MCT	GH
MCTs08	GH108	MCT	GH
MCTs08	GH109	MCT	GH
MCTs08	GH110	MCT	GH
MCTs08	GH112	MCT	GH
MCTs08	GH115	MCT	GH
MCTs08	GH116	MCT	GH
MCTs08	GH117	MCT	GH
MCTs08	GH123	MCT	GH
MCTs08	GH125	MCT	GH
MCTs08	GH127	MCT	GH
MCTs08	GH13	MCT	GH
MCTs08	GH130	MCT	GH
MCTs08	GH133	MCT	GH
MCTs08	GH136	MCT	GH
MCTs08	GH137	MCT	GH
MCTs08	GH139	MCT	GH
MCTs08	GH140	MCT	GH
MCTs08	GH141	MCT	GH
MCTs08	GH142	MCT	GH
MCTs08	GH143	MCT	GH
MCTs08	GH144	MCT	GH
MCTs08	GH145	MCT	GH
MCTs08	GH15	MCT	GH
MCTs08	GH16	MCT	GH
MCTs08	GH18	MCT	GH
MCTs08	GH2	MCT	GH
MCTs08	GH20	MCT	GH
MCTs08	GH23	MCT	GH
MCTs08	GH24	MCT	GH
MCTs08	GH25	MCT	GH
MCTs08	GH26	MCT	GH
MCTs08	GH27	MCT	GH
MCTs08	GH28	MCT	GH
MCTs08	GH29	MCT	GH
MCTs08	GH3	MCT	GH
MCTs08	GH30	MCT	GH
MCTs08	GH31	MCT	GH
MCTs08	GH32	MCT	GH
MCTs08	GH33	MCT	GH
MCTs08	GH35	MCT	GH
MCTs08	GH36	MCT	GH
MCTs08	GH38	MCT	GH
MCTs08	GH4	MCT	GH
MCTs08	GH42	MCT	GH
MCTs08	GH43	MCT	GH
MCTs08	GH5	MCT	GH
MCTs08	GH50	MCT	GH
MCTs08	GH51	MCT	GH
MCTs08	GH53	MCT	GH
MCTs08	GH55	MCT	GH
MCTs08	GH57	MCT	GH
MCTs08	GH63	MCT	GH
MCTs08	GH65	MCT	GH
MCTs08	GH66	MCT	GH
MCTs08	GH67	MCT	GH
MCTs08	GH73	MCT	GH
MCTs08	GH74	MCT	GH
MCTs08	GH76	MCT	GH
MCTs08	GH77	MCT	GH
MCTs08	GH78	MCT	GH
MCTs08	GH84	MCT	GH
MCTs08	GH88	MCT	GH
MCTs08	GH89	MCT	GH
MCTs08	GH9	MCT	GH
MCTs08	GH92	MCT	GH
MCTs08	GH93	MCT	GH
MCTs08	GH94	MCT	GH
MCTs08	GH95	MCT	GH
MCTs08	GH97	MCT	GH
MCTs08	GH99	MCT	GH
MCTs08	GT14	MCT	GT
MCTs08	GT19	MCT	GT
MCTs08	GT2	MCT	GT
MCTs08	GT20	MCT	GT
MCTs08	GT21	MCT	GT
MCTs08	GT23	MCT	GT
MCTs08	GT26	MCT	GT
MCTs08	GT27	MCT	GT
MCTs08	GT28	MCT	GT
MCTs08	GT3	MCT	GT
MCTs08	GT30	MCT	GT
MCTs08	GT32	MCT	GT
MCTs08	GT35	MCT	GT
MCTs08	GT4	MCT	GT
MCTs08	GT5	MCT	GT
MCTs08	GT51	MCT	GT
MCTs08	GT83	MCT	GT
MCTs08	GT9	MCT	GT
MCTs08	GT94	MCT	GT
MCTs08	PL1	MCT	PL
MCTs08	PL10	MCT	PL
MCTs08	PL11	MCT	PL
MCTs08	PL12	MCT	PL
MCTs08	PL13	MCT	PL
MCTs08	PL15	MCT	PL
MCTs08	PL17	MCT	PL
MCTs08	PL26	MCT	PL
MCTs08	PL6	MCT	PL
MCTs08	PL8	MCT	PL
MCTs08	PL9	MCT	PL
MCTs16	CBM13	MCT	CBM
MCTs16	CBM16	MCT	CBM
MCTs16	CBM20	MCT	CBM
MCTs16	CBM22	MCT	CBM
MCTs16	CBM25	MCT	CBM
MCTs16	CBM26	MCT	CBM
MCTs16	CBM30	MCT	CBM
MCTs16	CBM32	MCT	CBM
MCTs16	CBM34	MCT	CBM
MCTs16	CBM35	MCT	CBM
MCTs16	CBM37	MCT	CBM
MCTs16	CBM38	MCT	CBM
MCTs16	CBM4	MCT	CBM
MCTs16	CBM40	MCT	CBM
MCTs16	CBM44	MCT	CBM
MCTs16	CBM48	MCT	CBM
MCTs16	CBM50	MCT	CBM
MCTs16	CBM54	MCT	CBM
MCTs16	CBM57	MCT	CBM
MCTs16	CBM58	MCT	CBM
MCTs16	CBM6	MCT	CBM
MCTs16	CBM62	MCT	CBM
MCTs16	CBM66	MCT	CBM
MCTs16	CBM67	MCT	CBM
MCTs16	CBM72	MCT	CBM
MCTs16	CBM9	MCT	CBM
MCTs16	AA6	MCT	AA
MCTs16	CE1	MCT	CE
MCTs16	CE10	MCT	CE
MCTs16	CE11	MCT	CE
MCTs16	CE12	MCT	CE
MCTs16	CE14	MCT	CE
MCTs16	CE15	MCT	CE
MCTs16	CE2	MCT	CE
MCTs16	CE3	MCT	CE
MCTs16	CE4	MCT	CE
MCTs16	CE6	MCT	CE
MCTs16	CE7	MCT	CE
MCTs16	CE8	MCT	CE
MCTs16	CE9	MCT	CE
MCTs16	GH1	MCT	GH
MCTs16	GH10	MCT	GH
MCTs16	GH105	MCT	GH
MCTs16	GH106	MCT	GH
MCTs16	GH108	MCT	GH
MCTs16	GH109	MCT	GH
MCTs16	GH110	MCT	GH
MCTs16	GH112	MCT	GH
MCTs16	GH115	MCT	GH
MCTs16	GH116	MCT	GH
MCTs16	GH117	MCT	GH
MCTs16	GH120	MCT	GH
MCTs16	GH123	MCT	GH
MCTs16	GH125	MCT	GH
MCTs16	GH127	MCT	GH
MCTs16	GH13	MCT	GH
MCTs16	GH130	MCT	GH
MCTs16	GH133	MCT	GH
MCTs16	GH137	MCT	GH
MCTs16	GH138	MCT	GH
MCTs16	GH139	MCT	GH
MCTs16	GH140	MCT	GH
MCTs16	GH141	MCT	GH
MCTs16	GH142	MCT	GH
MCTs16	GH143	MCT	GH
MCTs16	GH144	MCT	GH
MCTs16	GH145	MCT	GH
MCTs16	GH15	MCT	GH
MCTs16	GH16	MCT	GH
MCTs16	GH18	MCT	GH
MCTs16	GH2	MCT	GH
MCTs16	GH20	MCT	GH
MCTs16	GH23	MCT	GH
MCTs16	GH24	MCT	GH
MCTs16	GH25	MCT	GH
MCTs16	GH26	MCT	GH
MCTs16	GH27	MCT	GH
MCTs16	GH28	MCT	GH
MCTs16	GH29	MCT	GH
MCTs16	GH3	MCT	GH
MCTs16	GH30	MCT	GH
MCTs16	GH31	MCT	GH
MCTs16	GH32	MCT	GH
MCTs16	GH33	MCT	GH
MCTs16	GH35	MCT	GH
MCTs16	GH36	MCT	GH
MCTs16	GH37	MCT	GH
MCTs16	GH38	MCT	GH
MCTs16	GH39	MCT	GH
MCTs16	GH4	MCT	GH
MCTs16	GH42	MCT	GH
MCTs16	GH43	MCT	GH
MCTs16	GH5	MCT	GH
MCTs16	GH51	MCT	GH
MCTs16	GH53	MCT	GH
MCTs16	GH55	MCT	GH
MCTs16	GH57	MCT	GH
MCTs16	GH63	MCT	GH
MCTs16	GH65	MCT	GH
MCTs16	GH66	MCT	GH
MCTs16	GH67	MCT	GH
MCTs16	GH73	MCT	GH
MCTs16	GH74	MCT	GH
MCTs16	GH76	MCT	GH
MCTs16	GH77	MCT	GH
MCTs16	GH78	MCT	GH
MCTs16	GH8	MCT	GH
MCTs16	GH84	MCT	GH
MCTs16	GH85	MCT	GH
MCTs16	GH88	MCT	GH
MCTs16	GH89	MCT	GH
MCTs16	GH9	MCT	GH
MCTs16	GH92	MCT	GH
MCTs16	GH94	MCT	GH
MCTs16	GH95	MCT	GH
MCTs16	GH97	MCT	GH
MCTs16	GH99	MCT	GH
MCTs16	GT11	MCT	GT
MCTs16	GT14	MCT	GT
MCTs16	GT19	MCT	GT
MCTs16	GT2	MCT	GT
MCTs16	GT20	MCT	GT
MCTs16	GT21	MCT	GT
MCTs16	GT23	MCT	GT
MCTs16	GT26	MCT	GT
MCTs16	GT27	MCT	GT
MCTs16	GT28	MCT	GT
MCTs16	GT3	MCT	GT
MCTs16	GT30	MCT	GT
MCTs16	GT32	MCT	GT
MCTs16	GT35	MCT	GT
MCTs16	GT4	MCT	GT
MCTs16	GT5	MCT	GT
MCTs16	GT51	MCT	GT
MCTs16	GT8	MCT	GT
MCTs16	GT83	MCT	GT
MCTs16	GT9	MCT	GT
MCTs16	PL10	MCT	PL
MCTs16	PL11	MCT	PL
MCTs16	PL12	MCT	PL
MCTs16	PL15	MCT	PL
MCTs16	PL22	MCT	PL
MCTs16	PL26	MCT	PL
MCTs16	PL8	MCT	PL
MCTs31	CBM13	MCT	CBM
MCTs31	CBM16	MCT	CBM
MCTs31	CBM2	MCT	CBM
MCTs31	CBM20	MCT	CBM
MCTs31	CBM22	MCT	CBM
MCTs31	CBM23	MCT	CBM
MCTs31	CBM26	MCT	CBM
MCTs31	CBM32	MCT	CBM
MCTs31	CBM35	MCT	CBM
MCTs31	CBM37	MCT	CBM
MCTs31	CBM4	MCT	CBM
MCTs31	CBM40	MCT	CBM
MCTs31	CBM44	MCT	CBM
MCTs31	CBM46	MCT	CBM
MCTs31	CBM48	MCT	CBM
MCTs31	CBM50	MCT	CBM
MCTs31	CBM51	MCT	CBM
MCTs31	CBM57	MCT	CBM
MCTs31	CBM6	MCT	CBM
MCTs31	CBM61	MCT	CBM
MCTs31	CBM66	MCT	CBM
MCTs31	CBM67	MCT	CBM
MCTs31	CBM9	MCT	CBM
MCTs31	AA6	MCT	AA
MCTs31	CE1	MCT	CE
MCTs31	CE10	MCT	CE
MCTs31	CE11	MCT	CE
MCTs31	CE12	MCT	CE
MCTs31	CE14	MCT	CE
MCTs31	CE15	MCT	CE
MCTs31	CE2	MCT	CE
MCTs31	CE3	MCT	CE
MCTs31	CE4	MCT	CE
MCTs31	CE6	MCT	CE
MCTs31	CE7	MCT	CE
MCTs31	CE8	MCT	CE
MCTs31	CE9	MCT	CE
MCTs31	GH1	MCT	GH
MCTs31	GH10	MCT	GH
MCTs31	GH105	MCT	GH
MCTs31	GH106	MCT	GH
MCTs31	GH108	MCT	GH
MCTs31	GH109	MCT	GH
MCTs31	GH110	MCT	GH
MCTs31	GH112	MCT	GH
MCTs31	GH113	MCT	GH
MCTs31	GH115	MCT	GH
MCTs31	GH123	MCT	GH
MCTs31	GH125	MCT	GH
MCTs31	GH127	MCT	GH
MCTs31	GH128	MCT	GH
MCTs31	GH13	MCT	GH
MCTs31	GH130	MCT	GH
MCTs31	GH133	MCT	GH
MCTs31	GH136	MCT	GH
MCTs31	GH137	MCT	GH
MCTs31	GH138	MCT	GH
MCTs31	GH139	MCT	GH
MCTs31	GH140	MCT	GH
MCTs31	GH141	MCT	GH
MCTs31	GH142	MCT	GH
MCTs31	GH143	MCT	GH
MCTs31	GH145	MCT	GH
MCTs31	GH16	MCT	GH
MCTs31	GH18	MCT	GH
MCTs31	GH2	MCT	GH
MCTs31	GH20	MCT	GH
MCTs31	GH23	MCT	GH
MCTs31	GH24	MCT	GH
MCTs31	GH25	MCT	GH
MCTs31	GH26	MCT	GH
MCTs31	GH27	MCT	GH
MCTs31	GH28	MCT	GH
MCTs31	GH29	MCT	GH
MCTs31	GH3	MCT	GH
MCTs31	GH30	MCT	GH
MCTs31	GH31	MCT	GH
MCTs31	GH32	MCT	GH
MCTs31	GH33	MCT	GH
MCTs31	GH35	MCT	GH
MCTs31	GH36	MCT	GH
MCTs31	GH4	MCT	GH
MCTs31	GH43	MCT	GH
MCTs31	GH5	MCT	GH
MCTs31	GH51	MCT	GH
MCTs31	GH53	MCT	GH
MCTs31	GH57	MCT	GH
MCTs31	GH59	MCT	GH
MCTs31	GH63	MCT	GH
MCTs31	GH65	MCT	GH
MCTs31	GH67	MCT	GH
MCTs31	GH73	MCT	GH
MCTs31	GH74	MCT	GH
MCTs31	GH76	MCT	GH
MCTs31	GH77	MCT	GH
MCTs31	GH78	MCT	GH
MCTs31	GH8	MCT	GH
MCTs31	GH84	MCT	GH
MCTs31	GH88	MCT	GH
MCTs31	GH89	MCT	GH
MCTs31	GH92	MCT	GH
MCTs31	GH94	MCT	GH
MCTs31	GH95	MCT	GH
MCTs31	GH97	MCT	GH
MCTs31	GH98	MCT	GH
MCTs31	GH99	MCT	GH
MCTs31	GT14	MCT	GT
MCTs31	GT19	MCT	GT
MCTs31	GT2	MCT	GT
MCTs31	GT21	MCT	GT
MCTs31	GT26	MCT	GT
MCTs31	GT27	MCT	GT
MCTs31	GT28	MCT	GT
MCTs31	GT30	MCT	GT
MCTs31	GT32	MCT	GT
MCTs31	GT35	MCT	GT
MCTs31	GT39	MCT	GT
MCTs31	GT4	MCT	GT
MCTs31	GT5	MCT	GT
MCTs31	GT51	MCT	GT
MCTs31	GT8	MCT	GT
MCTs31	GT83	MCT	GT
MCTs31	GT9	MCT	GT
MCTs31	GT92	MCT	GT
MCTs31	PL1	MCT	PL
MCTs31	PL10	MCT	PL
MCTs31	PL11	MCT	PL
MCTs31	PL12	MCT	PL
MCTs31	PL22	MCT	PL
MCTs31	PL26	MCT	PL
MCTs31	PL27	MCT	PL
MCTs31	PL8	MCT	PL
MCTs31	PL9	MCT	PL
MCTs14	CBM13	MCT	CBM
MCTs14	CBM16	MCT	CBM
MCTs14	CBM20	MCT	CBM
MCTs14	CBM22	MCT	CBM
MCTs14	CBM26	MCT	CBM
MCTs14	CBM30	MCT	CBM
MCTs14	CBM32	MCT	CBM
MCTs14	CBM34	MCT	CBM
MCTs14	CBM35	MCT	CBM
MCTs14	CBM37	MCT	CBM
MCTs14	CBM4	MCT	CBM
MCTs14	CBM48	MCT	CBM
MCTs14	CBM50	MCT	CBM
MCTs14	CBM57	MCT	CBM
MCTs14	CBM6	MCT	CBM
MCTs14	CBM61	MCT	CBM
MCTs14	CBM66	MCT	CBM
MCTs14	CBM67	MCT	CBM
MCTs14	CBM77	MCT	CBM
MCTs14	AA6	MCT	AA
MCTs14	CE1	MCT	CE
MCTs14	CE10	MCT	CE
MCTs14	CE11	MCT	CE
MCTs14	CE12	MCT	CE
MCTs14	CE14	MCT	CE
MCTs14	CE15	MCT	CE
MCTs14	CE2	MCT	CE
MCTs14	CE3	MCT	CE
MCTs14	CE4	MCT	CE
MCTs14	CE6	MCT	CE
MCTs14	CE7	MCT	CE
MCTs14	CE8	MCT	CE
MCTs14	CE9	MCT	CE
MCTs14	GH1	MCT	GH
MCTs14	GH10	MCT	GH
MCTs14	GH103	MCT	GH
MCTs14	GH105	MCT	GH
MCTs14	GH106	MCT	GH
MCTs14	GH108	MCT	GH
MCTs14	GH109	MCT	GH
MCTs14	GH110	MCT	GH
MCTs14	GH113	MCT	GH
MCTs14	GH115	MCT	GH
MCTs14	GH123	MCT	GH
MCTs14	GH125	MCT	GH
MCTs14	GH127	MCT	GH
MCTs14	GH13	MCT	GH
MCTs14	GH130	MCT	GH
MCTs14	GH133	MCT	GH
MCTs14	GH137	MCT	GH
MCTs14	GH138	MCT	GH
MCTs14	GH140	MCT	GH
MCTs14	GH141	MCT	GH
MCTs14	GH142	MCT	GH
MCTs14	GH143	MCT	GH
MCTs14	GH144	MCT	GH
MCTs14	GH145	MCT	GH
MCTs14	GH16	MCT	GH
MCTs14	GH19	MCT	GH
MCTs14	GH2	MCT	GH
MCTs14	GH20	MCT	GH
MCTs14	GH23	MCT	GH
MCTs14	GH24	MCT	GH
MCTs14	GH25	MCT	GH
MCTs14	GH26	MCT	GH
MCTs14	GH27	MCT	GH
MCTs14	GH28	MCT	GH
MCTs14	GH29	MCT	GH
MCTs14	GH3	MCT	GH
MCTs14	GH30	MCT	GH
MCTs14	GH31	MCT	GH
MCTs14	GH32	MCT	GH
MCTs14	GH33	MCT	GH
MCTs14	GH35	MCT	GH
MCTs14	GH36	MCT	GH
MCTs14	GH38	MCT	GH
MCTs14	GH4	MCT	GH
MCTs14	GH42	MCT	GH
MCTs14	GH43	MCT	GH
MCTs14	GH44	MCT	GH
MCTs14	GH5	MCT	GH
MCTs14	GH51	MCT	GH
MCTs14	GH53	MCT	GH
MCTs14	GH57	MCT	GH
MCTs14	GH67	MCT	GH
MCTs14	GH73	MCT	GH
MCTs14	GH76	MCT	GH
MCTs14	GH77	MCT	GH
MCTs14	GH78	MCT	GH
MCTs14	GH84	MCT	GH
MCTs14	GH85	MCT	GH
MCTs14	GH88	MCT	GH
MCTs14	GH89	MCT	GH
MCTs14	GH9	MCT	GH
MCTs14	GH92	MCT	GH
MCTs14	GH94	MCT	GH
MCTs14	GH95	MCT	GH
MCTs14	GH97	MCT	GH
MCTs14	GH98	MCT	GH
MCTs14	GH99	MCT	GH
MCTs14	GT1	MCT	GT
MCTs14	GT14	MCT	GT
MCTs14	GT19	MCT	GT
MCTs14	GT2	MCT	GT
MCTs14	GT21	MCT	GT
MCTs14	GT26	MCT	GT
MCTs14	GT27	MCT	GT
MCTs14	GT28	MCT	GT
MCTs14	GT3	MCT	GT
MCTs14	GT30	MCT	GT
MCTs14	GT35	MCT	GT
MCTs14	GT4	MCT	GT
MCTs14	GT5	MCT	GT
MCTs14	GT51	MCT	GT
MCTs14	GT8	MCT	GT
MCTs14	GT81	MCT	GT
MCTs14	GT83	MCT	GT
MCTs14	GT89	MCT	GT
MCTs14	GT9	MCT	GT
MCTs14	GT90	MCT	GT
MCTs14	PL1	MCT	PL
MCTs14	PL11	MCT	PL
MCTs14	PL12	MCT	PL
MCTs14	PL15	MCT	PL
MCTs14	PL22	MCT	PL
MCTs14	PL26	MCT	PL
MCTs14	PL27	MCT	PL
MCTs14	PL8	MCT	PL
MCTs14	PL9	MCT	PL
MCTs15	CBM12	MCT	CBM
MCTs15	CBM13	MCT	CBM
MCTs15	CBM16	MCT	CBM
MCTs15	CBM20	MCT	CBM
MCTs15	CBM22	MCT	CBM
MCTs15	CBM30	MCT	CBM
MCTs15	CBM32	MCT	CBM
MCTs15	CBM35	MCT	CBM
MCTs15	CBM37	MCT	CBM
MCTs15	CBM38	MCT	CBM
MCTs15	CBM4	MCT	CBM
MCTs15	CBM44	MCT	CBM
MCTs15	CBM48	MCT	CBM
MCTs15	CBM50	MCT	CBM
MCTs15	CBM51	MCT	CBM
MCTs15	CBM58	MCT	CBM
MCTs15	CBM6	MCT	CBM
MCTs15	CBM62	MCT	CBM
MCTs15	CBM66	MCT	CBM
MCTs15	CBM67	MCT	CBM
MCTs15	CBM9	MCT	CBM
MCTs15	AA6	MCT	AA
MCTs15	CE1	MCT	CE
MCTs15	CE10	MCT	CE
MCTs15	CE11	MCT	CE
MCTs15	CE12	MCT	CE
MCTs15	CE14	MCT	CE
MCTs15	CE15	MCT	CE
MCTs15	CE2	MCT	CE
MCTs15	CE3	MCT	CE
MCTs15	CE4	MCT	CE
MCTs15	CE6	MCT	CE
MCTs15	CE7	MCT	CE
MCTs15	CE8	MCT	CE
MCTs15	CE9	MCT	CE
MCTs15	GH1	MCT	GH
MCTs15	GH10	MCT	GH
MCTs15	GH105	MCT	GH
MCTs15	GH106	MCT	GH
MCTs15	GH108	MCT	GH
MCTs15	GH109	MCT	GH
MCTs15	GH110	MCT	GH
MCTs15	GH112	MCT	GH
MCTs15	GH115	MCT	GH
MCTs15	GH116	MCT	GH
MCTs15	GH117	MCT	GH
MCTs15	GH123	MCT	GH
MCTs15	GH125	MCT	GH
MCTs15	GH127	MCT	GH
MCTs15	GH13	MCT	GH
MCTs15	GH130	MCT	GH
MCTs15	GH133	MCT	GH
MCTs15	GH136	MCT	GH
MCTs15	GH138	MCT	GH
MCTs15	GH139	MCT	GH
MCTs15	GH140	MCT	GH
MCTs15	GH141	MCT	GH
MCTs15	GH142	MCT	GH
MCTs15	GH143	MCT	GH
MCTs15	GH144	MCT	GH
MCTs15	GH145	MCT	GH
MCTs15	GH15	MCT	GH
MCTs15	GH16	MCT	GH
MCTs15	GH18	MCT	GH
MCTs15	GH2	MCT	GH
MCTs15	GH20	MCT	GH
MCTs15	GH23	MCT	GH
MCTs15	GH24	MCT	GH
MCTs15	GH25	MCT	GH
MCTs15	GH26	MCT	GH
MCTs15	GH27	MCT	GH
MCTs15	GH28	MCT	GH
MCTs15	GH29	MCT	GH
MCTs15	GH3	MCT	GH
MCTs15	GH30	MCT	GH
MCTs15	GH31	MCT	GH
MCTs15	GH32	MCT	GH
MCTs15	GH33	MCT	GH
MCTs15	GH35	MCT	GH
MCTs15	GH36	MCT	GH
MCTs15	GH37	MCT	GH
MCTs15	GH38	MCT	GH
MCTs15	GH42	MCT	GH
MCTs15	GH43	MCT	GH
MCTs15	GH5	MCT	GH
MCTs15	GH51	MCT	GH
MCTs15	GH57	MCT	GH
MCTs15	GH63	MCT	GH
MCTs15	GH65	MCT	GH
MCTs15	GH66	MCT	GH
MCTs15	GH67	MCT	GH
MCTs15	GH73	MCT	GH
MCTs15	GH74	MCT	GH
MCTs15	GH76	MCT	GH
MCTs15	GH77	MCT	GH
MCTs15	GH78	MCT	GH
MCTs15	GH88	MCT	GH
MCTs15	GH89	MCT	GH
MCTs15	GH9	MCT	GH
MCTs15	GH92	MCT	GH
MCTs15	GH94	MCT	GH
MCTs15	GH95	MCT	GH
MCTs15	GH97	MCT	GH
MCTs15	GH99	MCT	GH
MCTs15	GT1	MCT	GT
